Source	Target	Weight
Cg15171.1	Cg16292.1	0.00661598
Cg15171.1	Cg16610.1	0.0119415
Cg15171.1	Cg16709.1	0.000766752
Cg15171.1	Cg16884.1	0.0130835
Cg15171.1	Cg16916.1	0.00436346
Cg15171.1	Cg17007.1	0.00423222
Cg15171.1	Cg17074.1	0.00991951
Cg15171.1	Cg17141.1	0.00406303
Cg15171.1	Cg17271.1	0.0154045
Cg15171.1	Cg17471.1	0.0022735
Cg15171.1	Cg17737.1	0.00461719
Cg15171.1	Cg17764.1	0.00361496
Cg15171.1	Cg17926.1	0.0180904
Cg15171.1	Cg17995.1	0.00889377
Cg15171.1	Cg18089.1	0.0016337
Cg15171.1	Cg18125.1	0.000401395
Cg15171.1	Cg18201.1	0.0014353
Cg15171.1	Cg18225.1	0.00529025
Cg15171.1	Cg18367.1	0.00181311
Cg15171.1	Cg18374.1	0.0141399
Cg15171.1	Cg18478.1	0.00882732
Cg15171.1	Cg18498.1	0.000623941
Cg15171.1	Cg18702.1	0.00221425
Cg15171.1	Cg18799.1	0.000760063
Cg15171.1	Cg18987.1	0.0117558
Cg15171.1	Cg19135.1	0.0215263
Cg15171.1	Cg19220.1	0.00181693
Cg15171.1	Cg19586.1	0.0120745
Cg15171.1	Cg19648.1	0.0122366
Cg15171.1	Cg19951.1	0.0105889
Cg15171.1	Cg20015.1	0.00994558
Cg15171.1	Cg20327.1	0.00940239
Cg15171.1	Cg20428.1	0.0148107
Cg15171.1	Cg20544.1	0.00923228
Cg15171.1	Cg20554.1	0.00373927
Cg15171.1	Cg20555.1	0.0199592
Cg15171.1	Cg20588.1	0.00275899
Cg15171.1	Cg20777.1	0.000123826
Cg15171.1	Cg21096.1	0.0102837
Cg15171.1	Cg21481.1	0.00903705
Cg15171.1	Cg21628.1	0.00142284
Cg15171.1	Cg21765.1	0.00992379
Cg15171.1	Cg22127.1	0.00185208
Cg15171.1	Cg22134.1	0.0410933
Cg15171.1	Cg22151.1	0.00139938
Cg15171.1	Cg22203.1	0.00742103
Cg15171.1	Cg22270.1	0.0107206
Cg15171.1	Cg22277.1	0.00113594
Cg15171.1	Cg22409.1	0.0186413
Cg15171.1	Cg22470.1	0.0114246
Cg15171.1	Cg22523.1	0.000539141
Cg15171.1	Cg22655.1	0.00106938
Cg15171.1	Cg23022.1	0.021045
Cg15171.1	Cg23070.1	0.000879154
Cg15171.1	Cg23107.1	0.00819509
Cg15171.1	Cg23167.1	0.00531482
Cg15171.1	Cg23183.1	0.000779815
Cg15171.1	Cg23233.1	0.00800508
Cg15171.1	Cg23394.1	0.00261064
Cg15171.1	Cg23421.1	0.0143712
Cg15171.1	Cg23467.1	0.00383438
Cg15171.1	Cg23497.1	0.00916533
Cg15171.1	Cg23651.1	0.0117424
Cg15171.1	Cg23664.1	0.00275893
Cg15171.1	Cg23927.1	0.00822517
Cg15171.1	Cg24033.1	0.00155958
Cg15171.1	Cg24108.1	0.00297418
Cg15171.1	Cg24225.1	0.00567931
Cg15171.1	Cg24337.1	0.00627399
Cg15171.1	Cg24360.1	0.00796054
Cg15171.1	Cg24485.1	0.00453532
Cg15171.1	Cg24519.1	0.010511
Cg15171.1	Cg24730.1	0.00110403
Cg15171.1	Cg24854.1	0.000663409
Cg15171.1	Cg24890.1	0.00263487
Cg15171.1	Cg25390.1	0.00800453
Cg15171.1	Cg25757.1	0.0246091
Cg15171.1	Cg25986.1	0.00801802
Cg15171.1	Cg26015.1	0.00827905
Cg15171.1	Cg26082.1	0.00484887
Cg15171.1	Cg26202.1	0.00123984
Cg15171.1	Cg26466.1	0.00388715
Cg15171.1	Cg26484.1	0.01739
Cg15171.1	Cg26923.1	0.0190228
Cg15171.1	Cg26927.1	0.0190883
Cg15171.1	Cg26968.1	0.00221967
Cg15171.1	Cg26993.1	0.0138637
Cg15171.1	Cg27004.1	0.0181149
Cg15171.1	Cg27097.1	0.0021885
Cg15171.1	Cg27135.1	0.00280173
Cg15171.1	Cg27230.1	0.0387643
Cg15171.1	Cg27240.1	0.00381703
Cg15171.1	Cg27284.1	0.00873536
Cg15171.1	Cg27316.1	0.00542582
Cg15171.1	Cg27327.1	0.0163525
Cg15171.1	Cg27606.1	0.030724
Cg15171.1	Cg27854.1	0.00260804
Cg15171.1	Cg27918.1	0.00486731
Cg15171.1	Cg27925.1	0.00159702
Cg15171.1	Cg28021.1	0.00603582
Cg15171.1	Cg28070.1	0.00524006
Cg15171.1	Cg28102.1	0.00151534
Cg15171.1	Cg28139.1	0.00118087
Cg15171.1	Cg28451.1	0.00111707
Cg15171.1	Cg28546.1	0.002111
Cg15171.1	Cg28592.1	0.00794042
Cg15171.1	Cg28596.1	0.00331973
Cg15171.1	Cg28740.1	0.00246854
Cg15171.1	Cg28760.1	0.00274958
Cg15171.1	Cg28779.1	0.00406922
Cg15171.1	Cg28792.1	0.0172928
Cg15171.1	Cg29345.1	0.00833251
Cg15171.1	Cg29408.1	0.00655025
Cg15171.1	Cg29418.1	0.023608
Cg15171.1	Cg29440.1	0.010642
Cg15171.1	Cg29876.1	0.0206618
Cg15171.1	maker-scaffold200.1-augustus-gene-2.29-mRNA-2	0.0100721
Cg15171.1	maker-scaffold2243.1-snap-gene-0.5-mRNA-1	0.000924866
Cg15171.1	maker-scaffold2262.1-snap-gene-0.10-mRNA-1	0.011099
Cg15171.1	maker-scaffold555.1-snap-gene-1.4-mRNA-2	0.00104414
Cg15171.1	maker-scaffold727.1-snap-gene-1.31-mRNA-1	0.0113965
Cg15171.1	snap_masked-scaffold31.1-processed-gene-12.17-mRNA-1	0.00169572
Cg15172.1	augustus_masked-scaffold16.1-processed-gene-13.1-mRNA-1	0.015612
Cg15172.1	augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	0.00085674
Cg15172.1	Cg00075.1	0.0207622
Cg15172.1	Cg00131.1	0.00954509
Cg15172.1	Cg00145.1	0.00377226
Cg15172.1	Cg00157.1	0.000754577
Cg15172.1	Cg00212.1	0.00363672
Cg15172.1	Cg00262.1	0.00563849
Cg15172.1	Cg00372.1	0.00776666
Cg15172.1	Cg00397.1	0.014975
Cg15172.1	Cg00404.1	0.000458328
Cg15172.1	Cg00630.1	0.00159291
Cg15172.1	Cg00825.1	0.00097263
Cg15172.1	Cg00885.1	0.00715294
Cg15172.1	Cg01010.1	0.0121879
Cg15172.1	Cg01021.1	0.00223999
Cg15172.1	Cg01117.1	0.0019363
Cg15172.1	Cg01192.1	0.00621623
Cg15172.1	Cg01279.1	0.000417663
Cg15172.1	Cg01377.1	0.00170339
Cg15172.1	Cg01471.1	0.00374358
Cg15172.1	Cg01875.1	0.00101319
Cg15172.1	Cg01908.1	0.0131039
Cg15172.1	Cg02000.1	0.00390747
Cg15172.1	Cg02221.1	0.000975786
Cg15172.1	Cg02253.1	0.00925258
Cg15172.1	Cg02420.1	0.00871385
Cg15172.1	Cg02441.1	0.00130913
Cg15172.1	Cg02502.1	0.0134044
Cg15172.1	Cg02546.1	0.0140506
Cg15172.1	Cg02576.1	0.00532577
Cg15172.1	Cg02656.1	0.00765143
Cg15172.1	Cg02824.1	0.0128432
Cg15172.1	Cg02900.1	0.00946438
Cg15172.1	Cg03002.1	0.00568519
Cg15172.1	Cg03003.1	0.00212047
Cg15172.1	Cg03163.1	0.0116883
Cg15172.1	Cg03592.1	0.0070247
Cg15172.1	Cg03595.1	0.00366294
Cg15172.1	Cg03664.1	0.0136082
Cg15172.1	Cg03768.1	0.00118607
Cg15172.1	Cg03843.1	0.00361901
Cg15172.1	Cg03983.1	0.00131731
Cg15172.1	Cg03984.1	0.000622848
Cg15172.1	Cg04022.1	0.00037618
Cg15172.1	Cg04068.1	0.00183305
Cg15172.1	Cg04233.1	0.000712973
Cg15172.1	Cg04272.1	0.00364206
Cg15172.1	Cg04383.1	0.00923878
Cg15172.1	Cg04414.1	0.0208715
Cg15172.1	Cg04494.1	0.00377366
Cg15172.1	Cg04543.1	0.00522611
Cg15172.1	Cg04559.1	0.00730824
Cg15172.1	Cg04597.1	0.00375509
Cg15172.1	Cg04617.1	0.0127031
Cg15172.1	Cg04672.1	0.00182662
Cg15172.1	Cg04798.1	0.000337956
Cg15172.1	Cg04984.1	0.00523021
Cg15172.1	Cg05085.1	0.00255543
Cg15172.1	Cg05145.1	0.00493764
Cg15172.1	Cg05173.1	0.0133259
Cg15172.1	Cg05240.1	0.00382772
Cg15172.1	Cg05351.1	0.000677788
Cg15172.1	Cg05482.1	0.00329712
Cg15172.1	Cg05646.1	0.00170207
Cg15172.1	Cg05649.1	0.0157275
Cg15172.1	Cg05727.1	0.00339684
Cg15172.1	Cg05823.1	0.00195706
Cg15172.1	Cg05977.1	0.00704253
Cg15172.1	Cg05996.1	0.0142442
Cg15172.1	Cg06087.1	0.0296273
Cg15172.1	Cg06097.1	0.0148801
Cg15172.1	Cg06265.1	0.00120587
Cg15172.1	Cg06271.1	0.0161161
Cg15172.1	Cg06414.1	0.0165739
Cg15172.1	Cg06448.1	0.00206758
Cg15172.1	Cg06470.1	0.0105609
Cg15172.1	Cg06743.1	0.0114375
Cg15172.1	Cg06769.1	0.00360636
Cg15172.1	Cg07043.1	0.00303417
Cg15172.1	Cg07176.1	0.000851876
Cg15172.1	Cg07179.1	0.016065
Cg15172.1	Cg07292.1	0.00218386
Cg15172.1	Cg07340.1	0.0409374
Cg15172.1	Cg07462.1	0.00219024
Cg15172.1	Cg07566.1	0.00613152
Cg15172.1	Cg07589.1	0.0122215
Cg15172.1	Cg07622.1	0.0037658
Cg15172.1	Cg07703.1	0.0120362
Cg15172.1	Cg07746.1	0.00113044
Cg15172.1	Cg07797.1	0.00447453
Cg15172.1	Cg07930.1	0.0250349
Cg15172.1	Cg08045.1	0.00947437
Cg15172.1	Cg08138.1	0.00502297
Cg15172.1	Cg08294.1	0.00678903
Cg15172.1	Cg08456.1	0.00291692
Cg15172.1	Cg08751.1	0.00935605
Cg15172.1	Cg08783.1	0.0118961
Cg15172.1	Cg09065.1	0.00363801
Cg15172.1	Cg09535.1	0.0251849
Cg15172.1	Cg09630.1	0.0221126
Cg15172.1	Cg09697.1	0.00179231
Cg15172.1	Cg10375.1	0.00312295
Cg15172.1	Cg10475.1	0.023785
Cg15172.1	Cg10493.1	0.00752676
Cg15172.1	Cg10683.1	0.00279286
Cg15172.1	Cg10686.1	0.00264755
Cg15172.1	Cg10780.1	0.00764406
Cg15172.1	Cg10833.1	0.00574332
Cg15172.1	Cg10867.1	0.00129687
Cg15172.1	Cg10874.1	0.00414472
Cg15172.1	Cg10989.1	0.00990259
Cg15172.1	Cg11056.1	0.015587
Cg15172.1	Cg11061.1	0.0016852
Cg15172.1	Cg11338.1	0.00208648
Cg15172.1	Cg11486.1	4.31547e-05
Cg15172.1	Cg11622.1	0.00284688
Cg15172.1	Cg11674.1	0.00837415
Cg15172.1	Cg11755.1	0.00552877
Cg15172.1	Cg11832.1	0.0018776
Cg15172.1	Cg11881.1	0.0342883
Cg15172.1	Cg11903.1	0.00276553
Cg15172.1	Cg12002.1	0.00401072
Cg15172.1	Cg12088.1	0.00684045
Cg15172.1	Cg12255.1	0.0110857
Cg15172.1	Cg12256.1	0.00467201
Cg15172.1	Cg12364.1	0.000715681
Cg15172.1	Cg12420.1	0.00166728
Cg15172.1	Cg12493.1	0.00364782
Cg15172.1	Cg12667.1	0.00457984
Cg15172.1	Cg12754.1	0.0104044
Cg15172.1	Cg12864.1	0.00204835
Cg15172.1	Cg12891.1	0.00261932
Cg15172.1	Cg13027.1	0.00798131
Cg15172.1	Cg13198.1	0.0101847
Cg15172.1	Cg13274.1	0.00324759
Cg15172.1	Cg13279.1	0.00706371
Cg15172.1	Cg13403.1	0.00134557
Cg15172.1	Cg13670.1	0.00273971
Cg15172.1	Cg14266.1	0.00319385
Cg15172.1	Cg14276.1	0.018893
Cg15172.1	Cg14362.1	0.0140488
Cg15172.1	Cg14365.1	0.00810472
Cg15172.1	Cg14369.1	0.0164991
Cg15172.1	Cg14370.1	0.00293126
Cg15172.1	Cg14436.1	0.0138647
Cg15172.1	Cg14611.1	0.0128059
Cg15172.1	Cg14663.1	0.00160236
Cg15172.1	Cg14779.1	0.00282603
Cg15172.1	Cg14828.1	0.00276346
Cg15172.1	Cg14887.1	0.0106115
Cg15172.1	Cg14896.1	0.00389076
Cg15172.1	Cg15006.1	0.000471582
Cg15172.1	Cg15009.1	0.011122
Cg15172.1	Cg15039.1	0.00857418
Cg15172.1	Cg15169.1	0.00457051
Cg15172.1	Cg15170.1	0.0125214
Cg15172.1	Cg15171.1	0.0158853
Cg15172.1	Cg15172.1	0
Cg15172.1	Cg15214.1	0.00997445
Cg15172.1	Cg15374.1	0.00244681
Cg15172.1	Cg15384.1	0.0172446
Cg15172.1	Cg15526.1	0.00144284
Cg15172.1	Cg15569.1	0.00582488
Cg15172.1	Cg15640.1	0.00590516
Cg15172.1	Cg15969.1	0.00669364
Cg15172.1	Cg16133.1	0.00320066
Cg15172.1	Cg16160.1	0.0136797
Cg15172.1	Cg16292.1	0.00585304
Cg15172.1	Cg16610.1	0.00205607
Cg15172.1	Cg16709.1	0.000673285
Cg15172.1	Cg16884.1	0.0135189
Cg15172.1	Cg16916.1	0.0130588
Cg15172.1	Cg17007.1	0.010128
Cg15172.1	Cg17074.1	0.00331618
Cg15172.1	Cg17141.1	0.00253284
Cg15172.1	Cg17271.1	0.0148917
Cg15172.1	Cg17471.1	0.00153893
Cg15172.1	Cg17737.1	0.000629676
Cg15172.1	Cg17764.1	0.00444407
Cg15172.1	Cg17926.1	0.0146304
Cg15172.1	Cg17995.1	0.00812221
Cg15172.1	Cg18089.1	0.00236285
Cg15172.1	Cg18125.1	0.000814541
Cg15172.1	Cg18201.1	0.0192341
Cg15172.1	Cg18225.1	0.00440874
Cg15172.1	Cg18367.1	0.00645949
Cg15172.1	Cg18374.1	0.00579386
Cg15172.1	Cg18478.1	0.0130804
Cg15172.1	Cg18498.1	0.00265284
Cg15172.1	Cg18702.1	0.00161536
Cg15172.1	Cg18799.1	0.0193426
Cg15172.1	Cg18987.1	0.00407714
Cg15172.1	Cg19135.1	0.00536794
Cg15172.1	Cg19220.1	0.017097
Cg15172.1	Cg19586.1	0.0105191
Cg15172.1	Cg19648.1	0.00345638
Cg15172.1	Cg19951.1	0.00823285
Cg15172.1	Cg20015.1	0.000334914
Cg15172.1	Cg20327.1	0.00460744
Cg15172.1	Cg20428.1	0.0268119
Cg15172.1	Cg20544.1	0.0108849
Cg15172.1	Cg20554.1	0.00199098
Cg15172.1	Cg20555.1	0.00110123
Cg15172.1	Cg20588.1	0.0112015
Cg15172.1	Cg20777.1	0.00921287
Cg15172.1	Cg21096.1	0.0172395
Cg15172.1	Cg21481.1	0.0133052
Cg15172.1	Cg21628.1	0.00115342
Cg15172.1	Cg21765.1	0.00346026
Cg15172.1	Cg22127.1	0.00143469
Cg15172.1	Cg22134.1	0.0427809
Cg15172.1	Cg22151.1	0.00117458
Cg15172.1	Cg22203.1	0.0065216
Cg15172.1	Cg22270.1	0.00259825
Cg15172.1	Cg22277.1	0.0111316
Cg15172.1	Cg22409.1	0.00584204
Cg15172.1	Cg22470.1	0.00835752
Cg15172.1	Cg22523.1	0.00391824
Cg15172.1	Cg22655.1	0.000183644
Cg15172.1	Cg23022.1	0.00636195
Cg15172.1	Cg23070.1	0.00542354
Cg15172.1	Cg23107.1	0.00542976
Cg15172.1	Cg23167.1	0.00276045
Cg15172.1	Cg23183.1	0.000697501
Cg15172.1	Cg23233.1	0.00409924
Cg15172.1	Cg23394.1	0.00167545
Cg15172.1	Cg23421.1	0.00435344
Cg15172.1	Cg23467.1	0.00167028
Cg15172.1	Cg23497.1	0.00652461
Cg15172.1	Cg23651.1	0.00960253
Cg15172.1	Cg23664.1	0.00183017
Cg15172.1	Cg23927.1	0.0123675
Cg15172.1	Cg24033.1	0.020316
Cg15172.1	Cg24108.1	0.00293223
Cg15172.1	Cg24225.1	0.00405003
Cg15172.1	Cg24337.1	0.0169832
Cg15172.1	Cg24360.1	0.00407008
Cg15172.1	Cg24485.1	0.0181131
Cg15172.1	Cg24519.1	0.0200845
Cg15172.1	Cg24730.1	0.00320831
Cg15172.1	Cg24854.1	0.0014321
Cg15172.1	Cg24890.1	0.00283107
Cg15172.1	Cg25390.1	0.0232125
Cg15172.1	Cg25757.1	0.0260316
Cg15172.1	Cg25986.1	0.00273016
Cg15172.1	Cg26015.1	0.00568442
Cg15172.1	Cg26082.1	0.00872584
Cg15172.1	Cg26202.1	0.011709
Cg15172.1	Cg26466.1	0.0039642
Cg15172.1	Cg26484.1	0.0147127
Cg15172.1	Cg26923.1	0.000850224
Cg15172.1	Cg26927.1	0.0152564
Cg15172.1	Cg26968.1	0.00634699
Cg15172.1	Cg26993.1	0.0193383
Cg15172.1	Cg27004.1	0.00238968
Cg15172.1	Cg27097.1	0.000983473
Cg15172.1	Cg27135.1	0.0140422
Cg15172.1	Cg27230.1	0.041964
Cg15172.1	Cg27240.1	0.0136158
Cg15172.1	Cg27284.1	0.0159805
Cg15172.1	Cg27316.1	0.00934392
Cg15172.1	Cg27327.1	0.00879978
Cg15172.1	Cg27606.1	0.0375853
Cg15172.1	Cg27854.1	0.00201991
Cg15172.1	Cg27918.1	0.0152988
Cg15172.1	Cg27925.1	0.00305157
Cg15172.1	Cg28021.1	0.00556995
Cg15172.1	Cg28070.1	0.00759213
Cg15172.1	Cg28102.1	0.00143878
Cg15172.1	Cg28139.1	0.00498585
Cg15172.1	Cg28451.1	0.00161782
Cg15172.1	Cg28546.1	0.000837792
Cg15172.1	Cg28592.1	0.00388037
Cg15172.1	Cg28596.1	0.00229961
Cg15172.1	Cg28740.1	0.00279948
Cg15172.1	Cg28760.1	0.00398563
Cg15172.1	Cg28779.1	0.00988851
Cg15172.1	Cg28792.1	0.00742829
Cg15172.1	Cg29345.1	0.00468049
Cg15172.1	Cg29408.1	0.00321636
Cg15172.1	Cg29418.1	0.0188729
Cg15172.1	Cg29440.1	0.00492922
Cg15172.1	Cg29876.1	0.0329351
Cg15172.1	maker-scaffold200.1-augustus-gene-2.29-mRNA-2	0.00452426
Cg15172.1	maker-scaffold2243.1-snap-gene-0.5-mRNA-1	0.00698919
Cg15172.1	maker-scaffold2262.1-snap-gene-0.10-mRNA-1	0.00361742
Cg15172.1	maker-scaffold555.1-snap-gene-1.4-mRNA-2	0.00352181
Cg15172.1	maker-scaffold727.1-snap-gene-1.31-mRNA-1	0.0131358
Cg15172.1	snap_masked-scaffold31.1-processed-gene-12.17-mRNA-1	0.00373985
Cg15214.1	augustus_masked-scaffold16.1-processed-gene-13.1-mRNA-1	0.0126656
Cg15214.1	augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	0.000490891
Cg15214.1	Cg00075.1	0.00100977
Cg15214.1	Cg00131.1	0.00151228
Cg15214.1	Cg00145.1	0.00111226
Cg15214.1	Cg00157.1	0.0185996
Cg15214.1	Cg00212.1	0.00230032
Cg15214.1	Cg00262.1	0.00658046
Cg15214.1	Cg00372.1	0.000641062
Cg15214.1	Cg00397.1	0.000829853
Cg15214.1	Cg00404.1	0.0237514
Cg15214.1	Cg00630.1	0.0086436
Cg15214.1	Cg00825.1	0.00398594
Cg15214.1	Cg00885.1	0.000648435
Cg15214.1	Cg01010.1	0.000585096
Cg15214.1	Cg01021.1	0.00147447
Cg15214.1	Cg01117.1	0.00973363
Cg15214.1	Cg01192.1	0.001039
Cg15214.1	Cg01279.1	0.0159467
Cg15214.1	Cg01377.1	0.00938085
Cg15214.1	Cg01471.1	0.0191827
Cg15214.1	Cg01875.1	0.0107083
Cg15214.1	Cg01908.1	0.0100245
Cg15214.1	Cg02000.1	0.000161875
Cg15214.1	Cg02221.1	0.0108828
Cg15214.1	Cg02253.1	0.00463078
Cg15214.1	Cg02420.1	0.00336452
Cg15214.1	Cg02441.1	0.00218736
Cg15214.1	Cg02502.1	0.000691088
Cg15214.1	Cg02546.1	0.00199949
Cg15214.1	Cg02576.1	0.00284887
Cg15214.1	Cg02656.1	0.000592311
Cg15214.1	Cg02824.1	0.0109266
Cg15214.1	Cg02900.1	0.000646016
Cg15214.1	Cg03002.1	0.0103511
Cg15214.1	Cg03003.1	0.00276895
Cg15214.1	Cg03163.1	0.0167137
Cg15214.1	Cg03592.1	0.000824543
Cg15214.1	Cg03595.1	0.000644685
Cg15214.1	Cg03664.1	0.000543346
Cg15214.1	Cg03768.1	0.0027037
Cg15214.1	Cg03843.1	0.00296826
Cg15214.1	Cg03983.1	0.00108753
Cg15214.1	Cg03984.1	0.00138668
Cg15214.1	Cg04022.1	0.0173025
Cg15214.1	Cg04068.1	0.00284751
Cg15214.1	Cg04233.1	0.00265468
Cg15214.1	Cg04272.1	0.00199225
Cg15214.1	Cg04383.1	0.00260753
Cg15214.1	Cg04414.1	0.00702804
Cg15214.1	Cg04494.1	0.0180187
Cg15214.1	Cg04543.1	0.0165666
Cg15214.1	Cg04559.1	0.00894589
Cg15214.1	Cg04597.1	0.0199716
Cg15214.1	Cg04617.1	0.00941626
Cg15214.1	Cg04672.1	0.00354202
Cg15214.1	Cg04798.1	0.00633109
Cg15214.1	Cg04984.1	0.000908773
Cg15214.1	Cg05085.1	0.000740974
Cg15214.1	Cg05145.1	0.00192962
Cg15214.1	Cg05173.1	0.000509499
Cg15214.1	Cg05240.1	0.000775188
Cg15214.1	Cg05351.1	0.00421645
Cg15214.1	Cg05482.1	0.0147707
Cg15214.1	Cg05646.1	0.0151066
Cg15214.1	Cg05649.1	0.0197148
Cg15214.1	Cg05727.1	0.00407401
Cg15214.1	Cg05823.1	0.00948042
Cg15214.1	Cg05977.1	0.00930396
Cg15214.1	Cg05996.1	0.00165696
Cg15214.1	Cg06087.1	0.000675058
Cg15214.1	Cg06097.1	0.00167346
Cg15214.1	Cg06265.1	0.00566162
Cg15214.1	Cg06271.1	0.000470932
Cg15214.1	Cg06414.1	0.00369232
Cg15214.1	Cg06448.1	0.00180151
Cg15214.1	Cg06470.1	0.000889279
Cg15214.1	Cg06743.1	0.000431846
Cg15214.1	Cg06769.1	0.0012818
Cg15214.1	Cg07043.1	0.000170624
Cg15214.1	Cg07176.1	0.00385335
Cg15214.1	Cg07179.1	0.000770256
Cg15214.1	Cg07292.1	0.000372305
Cg15214.1	Cg07340.1	0.000271695
Cg15214.1	Cg07462.1	0.00942481
Cg15214.1	Cg07566.1	0.00417354
Cg15214.1	Cg07589.1	0.00145959
Cg15214.1	Cg07622.1	9.79596e-05
Cg15214.1	Cg07703.1	0.00928214
Cg15214.1	Cg07746.1	0.00135578
Cg15214.1	Cg07797.1	0.000706016
Cg15214.1	Cg07930.1	0.000818763
Cg15214.1	Cg08045.1	0.0176469
Cg15214.1	Cg08138.1	0.00169889
Cg15214.1	Cg08294.1	0.0114596
Cg15214.1	Cg08456.1	0.00848288
Cg15214.1	Cg08751.1	0.0109523
Cg15214.1	Cg08783.1	0.00363395
Cg15214.1	Cg09065.1	0.0213856
Cg15214.1	Cg09535.1	0.00120456
Cg15214.1	Cg09630.1	0.0030892
Cg15214.1	Cg09697.1	0.0131814
Cg15214.1	Cg10375.1	0.0022562
Cg15214.1	Cg10475.1	0.00158764
Cg15214.1	Cg10493.1	0.00028653
Cg15214.1	Cg10683.1	0.0187537
Cg15214.1	Cg10686.1	0.00125336
Cg15214.1	Cg10780.1	0.00126908
Cg15214.1	Cg10833.1	0.00121759
Cg15214.1	Cg10867.1	0.0017943
Cg15214.1	Cg10874.1	0.000550545
Cg15214.1	Cg10989.1	0.00165022
Cg15214.1	Cg11056.1	0.000209292
Cg15214.1	Cg11061.1	0.00241533
Cg15214.1	Cg11338.1	0.00074618
Cg15214.1	Cg11486.1	0.00310771
Cg15214.1	Cg11622.1	0.00173052
Cg15214.1	Cg11674.1	0.000968119
Cg15214.1	Cg11755.1	0.000878731
Cg15214.1	Cg11832.1	0.0176092
Cg15214.1	Cg11881.1	0.000815971
Cg15214.1	Cg11903.1	0.00189769
Cg15214.1	Cg12002.1	0.00280972
Cg15214.1	Cg12088.1	0.00969901
Cg15214.1	Cg12255.1	0.00232666
Cg15214.1	Cg12256.1	0.00204747
Cg15214.1	Cg12364.1	0.00213937
Cg15214.1	Cg12420.1	0.00614336
Cg15214.1	Cg12493.1	0.00980249
Cg15214.1	Cg12667.1	0.000708681
Cg15214.1	Cg12754.1	0.000774356
Cg15214.1	Cg12864.1	0.000793373
Cg15214.1	Cg12891.1	0.000446919
Cg15214.1	Cg13027.1	0.0044506
Cg15214.1	Cg13198.1	0.00148469
Cg15214.1	Cg13274.1	0.00479402
Cg15214.1	Cg13279.1	0.0111859
Cg15214.1	Cg13403.1	0.00317703
Cg15214.1	Cg13670.1	0.0024281
Cg15214.1	Cg14266.1	0.000508432
Cg15214.1	Cg14276.1	0.00021663
Cg15214.1	Cg14362.1	0.000774981
Cg15214.1	Cg14365.1	8.40667e-05
Cg15214.1	Cg14369.1	0.0033551
Cg15214.1	Cg14370.1	9.68163e-05
Cg15214.1	Cg14436.1	0.00022519
Cg15214.1	Cg14611.1	0.0112623
Cg15214.1	Cg14663.1	0.000359998
Cg15214.1	Cg14779.1	0.00170163
Cg15214.1	Cg14828.1	0.00311646
Cg15214.1	Cg14887.1	0.00117079
Cg15214.1	Cg14896.1	0.0102231
Cg15214.1	Cg15006.1	0.000921514
Cg15214.1	Cg15009.1	0.00906663
Cg15214.1	Cg15039.1	0.00155695
Cg15214.1	Cg15169.1	0.00323446
Cg15214.1	Cg15170.1	0.0023621
Cg15214.1	Cg15171.1	0.000624011
Cg15214.1	Cg15172.1	0.00104291
Cg15214.1	Cg15214.1	0.000417767
Cg15214.1	Cg15374.1	0.00037124
Cg15214.1	Cg15384.1	0.00392478
Cg15214.1	Cg15526.1	0.00197952
Cg15214.1	Cg15569.1	0.00947034
Cg15214.1	Cg15640.1	0.000588444
Cg15214.1	Cg15969.1	0.00613368
Cg15214.1	Cg16133.1	0.000762053
Cg15214.1	Cg16160.1	0.00119673
Cg15214.1	Cg16292.1	0.00234864
Cg15214.1	Cg16610.1	0.00263737
Cg15214.1	Cg16709.1	0.000561515
Cg15214.1	Cg16884.1	0.000500947
Cg15214.1	Cg16916.1	0.00119691
Cg15214.1	Cg17007.1	0.00869401
Cg15214.1	Cg17074.1	0.0123449
Cg15214.1	Cg17141.1	0.00485152
Cg15214.1	Cg17271.1	0.00871978
Cg15214.1	Cg17471.1	0.00330487
Cg15214.1	Cg17737.1	0.00178814
Cg15214.1	Cg17764.1	0.00466865
Cg15214.1	Cg17926.1	0.00137082
Cg15214.1	Cg17995.1	0.00246748
Cg15214.1	Cg18089.1	0.000549506
Cg15214.1	Cg18125.1	0.00011489
Cg15214.1	Cg18201.1	0.00205061
Cg15214.1	Cg18225.1	0.000515463
Cg15214.1	Cg18367.1	0.0114849
Cg15214.1	Cg18374.1	4.76807e-05
Cg15214.1	Cg18478.1	0.0124892
Cg15214.1	Cg18498.1	0.00108097
Cg15214.1	Cg18702.1	0.00644363
Cg15214.1	Cg18799.1	0.00102326
Cg15214.1	Cg18987.1	0.00198111
Cg15214.1	Cg19135.1	0.00879907
Cg15214.1	Cg19220.1	0.00856516
Cg15214.1	Cg19586.1	0.014514
Cg15214.1	Cg19648.1	0.00518746
Cg15214.1	Cg19951.1	0.00057565
Cg15214.1	Cg20015.1	0.00242668
Cg15214.1	Cg20327.1	0.0025787
Cg15214.1	Cg20428.1	0.000609376
Cg15214.1	Cg20544.1	0.00881144
Cg15214.1	Cg20554.1	0.0171481
Cg15214.1	Cg20555.1	0.00230819
Cg15214.1	Cg20588.1	0.000800117
Cg15214.1	Cg20777.1	0.000647609
Cg15214.1	Cg21096.1	0.000718926
Cg15214.1	Cg21481.1	0.00062409
